0,63.6,,Time,Treflect
,,,508.7,20.98
,,,508.8,20.98
,,,508.9,20.98
,,,509,20.98
,,,509.1,20.98
,,,509.2,20.98
,,,509.3,21.12
,,,509.4,21.07
,,,509.5,21.11
,,,509.6,21.13
,,,509.7,21.08
,,,509.8,21.09
,,,509.9,21.08
,,,510,21.13
,,,510.1,21.12
,,,510.2,21.1
,,,510.3,21.09
,,,510.4,21.05
,,,510.5,21.09
,,,510.6,21.08
,,,510.7,21.14
,,,510.8,21.12
,,,510.9,21.14
,,,511,21.14
,,,511.1,21.08
,,,511.2,21.11
,,,511.3,21.17
,,,511.4,21.17
,,,511.5,21.13
,,,511.6,21.11
,,,511.7,21.08
,,,511.8,21.08
,,,511.9,21.1
,,,512,21.13
,,,512.1,21.13
,,,512.2,21.09
,,,512.3,21.03
,,,512.4,21.09
,,,512.5,21.03
,,,512.6,21.03
,,,512.7,20.98
,,,512.8,21
,,,512.9,21.03
,,,513,21.06
,,,513.1,21.02
,,,513.2,21.01
,,,513.3,21.01
,,,513.4,20.96
,,,513.5,20.97
,,,513.6,20.96
,,,513.7,20.96
,,,513.8,21.06
,,,513.9,21.02
,,,514,20.99
,,,514.1,21.05
,,,514.2,21.02
,,,514.3,20.98
,,,514.4,20.95
,,,514.5,20.99
,,,514.6,20.97
,,,514.7,20.93
,,,514.8,21
,,,514.9,20.94
,,,515,20.95
,,,515.1,20.96
,,,515.2,20.94
,,,515.3,20.92
,,,515.4,20.95
,,,515.5,20.94
,,,515.6,20.89
,,,515.7,20.89
,,,515.8,20.9
,,,515.9,20.9
,,,516,20.86
,,,516.1,20.87
,,,516.2,20.84
,,,516.3,20.86
,,,516.4,20.84
,,,516.5,20.84
,,,516.6,20.88
,,,516.7,20.84
,,,516.8,20.86
,,,516.9,20.9
,,,517,20.84
,,,517.1,20.84
,,,517.2,20.85
,,,517.3,20.82
,,,517.4,20.87
,,,517.5,20.83
,,,517.6,20.84
,,,517.7,20.81
,,,517.8,20.85
,,,517.9,20.84
,,,518,20.85
,,,518.1,20.89
,,,518.2,20.9
,,,518.3,20.84
,,,518.4,20.86
,,,518.5,20.82
,,,518.6,20.82
,,,518.7,20.83
,,,518.8,20.82
,,,518.9,20.87
,,,519,20.89
,,,519.1,20.88
,,,519.2,20.91
,,,519.3,20.86
,,,519.4,20.87
,,,519.5,20.87
,,,519.6,20.89
,,,519.7,20.95
,,,519.8,20.89
,,,519.9,20.91
,,,520,20.88
,,,520.1,20.9
,,,520.2,20.9
,,,520.3,20.88
,,,520.4,20.87
,,,520.5,20.88
,,,520.6,20.87
,,,520.7,20.86
,,,520.8,20.9
,,,520.9,20.85
,,,521,20.85
,,,521.1,20.85
,,,521.2,20.86
,,,521.3,20.87
,,,521.4,20.84
,,,521.5,20.84
,,,521.6,20.87
,,,521.7,20.86
,,,521.8,20.87
,,,521.9,20.86
,,,522,20.86
,,,522.1,20.83
,,,522.2,20.85
,,,522.3,20.88
,,,522.4,20.86
,,,522.5,20.84
,,,522.6,20.88
,,,522.7,20.93
,,,522.8,20.9
,,,522.9,20.93
,,,523,20.9
,,,523.1,20.86
,,,523.2,20.92
,,,523.3,20.9
,,,523.4,20.91
,,,523.5,20.87
,,,523.6,20.87
,,,523.7,20.86
,,,523.8,20.85
,,,523.9,20.9
,,,524,20.89
,,,524.1,20.87
,,,524.2,20.86
,,,524.3,20.83
,,,524.4,20.84
,,,524.5,20.85
,,,524.6,20.82
,,,524.7,20.83
,,,524.8,20.81
,,,524.9,20.84
,,,525,20.85
,,,525.1,20.82
,,,525.2,20.89
,,,525.3,20.85
,,,525.4,20.89
,,,525.5,20.87
,,,525.6,20.86
,,,525.7,20.85
,,,525.8,20.9
,,,525.9,20.88
,,,526,20.87
,,,526.1,20.85
,,,526.2,20.82
,,,526.3,20.83
,,,526.4,20.82
,,,526.5,20.82
,,,526.6,20.82
,,,526.7,20.83
,,,526.8,20.82
,,,526.9,20.89
,,,527,20.85
,,,527.1,20.86
,,,527.2,20.82
,,,527.3,20.74
,,,527.4,20.77
,,,527.5,20.77
,,,527.6,20.76
,,,527.7,20.77
,,,527.8,20.75
,,,527.9,20.73
,,,528,20.75
,,,528.1,20.81
,,,528.2,20.76
,,,528.3,20.76
,,,528.4,20.78
,,,528.5,20.75
,,,528.6,20.78
,,,528.7,20.74
,,,528.8,20.79
,,,528.9,20.75
,,,529,20.76
,,,529.1,20.69
,,,529.2,20.68
,,,529.3,20.68
,,,529.4,20.72
,,,529.5,20.7
,,,529.6,20.72
,,,529.7,20.72
,,,529.8,20.71
,,,529.9,20.82
,,,530,20.74
,,,530.1,20.75
,,,530.2,20.73
,,,530.3,20.7
,,,530.4,20.73
,,,530.5,20.72
,,,530.6,20.71
,,,530.7,20.73
,,,530.8,20.74
,,,530.9,20.75
,,,531,20.75
,,,531.1,20.69
,,,531.2,20.68
,,,531.3,20.7
,,,531.4,20.71
,,,531.5,20.75
,,,531.6,20.72
,,,531.7,20.68
,,,531.8,20.72
,,,531.9,20.73
,,,532,20.72
,,,532.1,20.73
,,,532.2,20.71
,,,532.3,20.7
,,,532.4,20.72
,,,532.5,20.72
,,,532.6,20.81
,,,532.7,20.72
,,,532.8,20.73
,,,532.9,20.71
,,,533,20.77
,,,533.1,20.77
,,,533.2,20.73
,,,533.3,20.74
,,,533.4,20.71
,,,533.5,20.74
,,,533.6,20.7
,,,533.7,20.7
,,,533.8,20.74
,,,533.9,20.71
,,,534,20.72
,,,534.1,20.72
,,,534.2,20.71
,,,534.3,20.74
,,,534.4,20.79
,,,534.5,20.77
,,,534.6,20.71
,,,534.7,20.7
,,,534.8,20.71
,,,534.9,20.74
,,,535,20.71
,,,535.1,20.73
,,,535.2,20.7
,,,535.3,20.72
,,,535.4,20.72
,,,535.5,20.74
,,,535.6,20.71
,,,535.7,20.7
,,,535.8,20.78
,,,535.9,20.77
,,,536,20.8
,,,536.1,20.75
,,,536.2,20.77
,,,536.3,20.81
,,,536.4,20.81
,,,536.5,20.78
,,,536.6,20.77
,,,536.7,20.76
,,,536.8,20.76
,,,536.9,20.81
,,,537,20.8
,,,537.1,20.79
,,,537.2,20.79
,,,537.3,20.8
,,,537.4,20.78
,,,537.5,20.76
,,,537.6,20.78
,,,537.7,20.76
,,,537.8,20.78
,,,537.9,20.77
,,,538,20.72
,,,538.1,20.73
,,,538.2,20.79
,,,538.3,20.78
,,,538.4,20.78
,,,538.5,20.78
,,,538.6,20.74
,,,538.7,20.75
,,,538.8,20.82
,,,538.9,20.77
,,,539,20.81
,,,539.1,20.83
,,,539.2,20.77
,,,539.3,20.78
,,,539.4,20.77
,,,539.5,20.77
,,,539.6,20.79
,,,539.7,20.77
,,,539.8,20.77
,,,539.9,20.73
,,,540,20.73
,,,540.1,20.76
,,,540.2,20.81
,,,540.3,20.81
,,,540.4,20.79
,,,540.5,20.77
,,,540.6,20.73
,,,540.7,20.77
,,,540.8,20.72
,,,540.9,20.75
,,,541,20.71
,,,541.1,20.73
,,,541.2,20.74
,,,541.3,20.72
,,,541.4,20.73
,,,541.5,20.74
,,,541.6,20.74
,,,541.7,20.75
,,,541.8,20.76
,,,541.9,20.73
,,,542,20.76
,,,542.1,20.76
,,,542.2,20.77
,,,542.3,20.8
,,,542.4,20.78
,,,542.5,20.79
,,,542.6,20.79
,,,542.7,20.82
,,,542.8,20.79
,,,542.9,20.81
,,,543,20.85
,,,543.1,20.81
,,,543.2,20.77
,,,543.3,20.74
,,,543.4,20.73
,,,543.5,20.75
,,,543.6,20.79
,,,543.7,20.78
,,,543.8,20.74
,,,543.9,20.71
,,,544,20.73
,,,544.1,20.71
,,,544.2,20.7
,,,544.3,20.72
,,,544.4,20.78
,,,544.5,20.74
,,,544.6,20.75
,,,544.7,20.72
,,,544.8,20.72
,,,544.9,20.71
,,,545,20.71
,,,545.1,20.7
,,,545.2,20.71
,,,545.3,20.78
,,,545.4,20.74
,,,545.5,20.7
,,,545.6,20.75
,,,545.7,20.69
,,,545.8,20.78
,,,545.9,20.72
,,,546,20.74
,,,546.1,20.8
,,,546.2,20.81
,,,546.3,20.8
,,,546.4,20.74
,,,546.5,20.76
,,,546.6,20.77
,,,546.7,20.72
,,,546.8,20.73
,,,546.9,20.7
,,,547,20.73
,,,547.1,20.72
,,,547.2,20.74
,,,547.3,20.76
,,,547.4,20.7
,,,547.5,20.71
,,,547.6,20.76
,,,547.7,20.72
,,,547.8,20.75
,,,547.9,20.75
,,,548,20.7
,,,548.1,20.68
,,,548.2,20.69
,,,548.3,20.73
,,,548.4,20.69
,,,548.5,20.69
,,,548.6,20.66
,,,548.7,20.68
,,,548.8,20.67
,,,548.9,20.67
,,,549,20.66
,,,549.1,20.67
,,,549.2,20.76
,,,549.3,20.75
,,,549.4,20.73
,,,549.5,20.7
,,,549.6,20.74
,,,549.7,20.72
,,,549.8,20.75
,,,549.9,20.76
,,,550,20.69
,,,550.1,20.68
,,,550.2,20.65
,,,550.3,20.68
,,,550.4,20.66
,,,550.5,20.66
,,,550.6,20.68
,,,550.7,20.64
,,,550.8,20.64
,,,550.9,20.68
,,,551,20.71
,,,551.1,20.66
,,,551.2,20.71
,,,551.3,20.68
,,,551.4,20.67
,,,551.5,20.68
,,,551.6,20.71
,,,551.7,20.72
,,,551.8,20.68
,,,551.9,20.71
,,,552,20.73
,,,552.1,20.72
,,,552.2,20.7
,,,552.3,20.73
,,,552.4,20.7
,,,552.5,20.73
,,,552.6,20.73
,,,552.7,20.69
,,,552.8,20.69
,,,552.9,20.68
,,,553,20.7
,,,553.1,20.69
,,,553.2,20.7
,,,553.3,20.7
,,,553.4,20.71
,,,553.5,20.74
,,,553.6,20.72
,,,553.7,20.72
,,,553.8,20.65
,,,553.9,20.64
,,,554,20.73
,,,554.1,20.66
,,,554.2,20.64
,,,554.3,20.68
,,,554.4,20.67
,,,554.5,20.71
,,,554.6,20.66
,,,554.7,20.68
,,,554.8,20.72
,,,554.9,20.72
,,,555,20.79
,,,555.1,20.75
,,,555.2,20.74
,,,555.3,20.74
,,,555.4,20.75
,,,555.5,20.76
,,,555.6,20.67
,,,555.7,20.7
,,,555.8,20.7
,,,555.9,20.7
,,,556,20.72
,,,556.1,20.74
,,,556.2,20.8
,,,556.3,20.75
,,,556.4,20.73
,,,556.5,20.69
,,,556.6,20.77
,,,556.7,20.73
,,,556.8,20.76
,,,556.9,20.74
,,,557,20.75
,,,557.1,20.64
,,,557.2,20.66
,,,557.3,20.68
,,,557.4,20.7
,,,557.5,20.76
,,,557.6,20.71
,,,557.7,20.7
,,,557.8,20.72
,,,557.9,20.73
,,,558,20.7
,,,558.1,20.75
,,,558.2,20.7
,,,558.3,20.78
,,,558.4,20.7
,,,558.5,20.68
,,,558.6,20.73
,,,558.7,20.73
,,,558.8,20.71
,,,558.9,20.73
,,,559,20.72
,,,559.1,20.81
,,,559.2,20.81
,,,559.3,20.78
,,,559.4,20.78
,,,559.5,20.77
,,,559.6,20.75
,,,559.7,20.77
,,,559.8,20.76
,,,559.9,20.73
,,,560,20.81
,,,560.1,20.85
,,,560.2,20.76
,,,560.3,20.78
,,,560.4,20.75
,,,560.5,20.74
,,,560.6,20.76
,,,560.7,20.78
,,,560.8,20.81
,,,560.9,20.79
,,,561,20.81
,,,561.1,20.79
,,,561.2,20.8
,,,561.3,20.84
,,,561.4,20.82
,,,561.5,20.83
,,,561.6,20.89
,,,561.7,20.87
,,,561.8,20.86
,,,561.9,20.86
,,,562,20.8
,,,562.1,20.81
,,,562.2,20.82
,,,562.3,20.84
,,,562.4,20.82
,,,562.5,20.83
,,,562.6,20.78
,,,562.7,20.77
,,,562.8,20.79
,,,562.9,20.75
,,,563,20.69
,,,563.1,20.66
,,,563.2,20.67
,,,563.3,20.68
,,,563.4,20.71
,,,563.5,20.75
,,,563.6,20.7
,,,563.7,20.68
,,,563.8,20.71
,,,563.9,20.67
,,,564,20.7
,,,564.1,20.69
,,,564.2,20.75
,,,564.3,20.76
,,,564.4,20.74
,,,564.5,20.79
,,,564.6,20.69
,,,564.7,20.67
,,,564.8,20.7
,,,564.9,20.68
,,,565,20.75
,,,565.1,20.76
,,,565.2,20.74
,,,565.3,20.79
,,,565.4,20.76
,,,565.5,20.75
,,,565.6,20.76
,,,565.7,20.73
,,,565.8,20.77
,,,565.9,20.79
,,,566,20.78
,,,566.1,20.78
,,,566.2,20.73
,,,566.3,20.72
,,,566.4,20.69
,,,566.5,20.75
,,,566.6,20.72
,,,566.7,20.74
,,,566.8,20.71
,,,566.9,20.7
,,,567,20.72
,,,567.1,20.73
,,,567.2,20.76
,,,567.3,20.71
,,,567.4,20.7
,,,567.5,20.73
,,,567.6,20.67
,,,567.7,20.67
,,,567.8,20.65
,,,567.9,20.72
,,,568,20.71
,,,568.1,20.68
,,,568.2,20.67
,,,568.3,20.67
,,,568.4,20.67
,,,568.5,20.67
,,,568.6,20.67
,,,568.7,20.67
,,,568.8,20.67
,,,568.9,20.67
,,,569,20.67
,,,569.1,20.67
,,,569.2,20.67
,,,569.3,20.67
,,,569.4,20.67
,,,569.5,20.65
,,,569.6,20.65
,,,569.7,20.63
,,,569.8,20.66
,,,569.9,20.67
,,,570,20.63
,,,570.1,20.61
,,,570.2,20.58
,,,570.3,20.63
,,,570.4,20.63
,,,570.5,20.66
,,,570.6,20.64
,,,570.7,20.68
,,,570.8,20.6
,,,570.9,20.6
,,,571,20.58
,,,571.1,20.6
,,,571.2,20.63
,,,571.3,20.64
,,,571.4,20.58
,,,571.5,20.62
,,,571.6,20.63
,,,571.7,20.63
,,,571.8,20.58
,,,571.9,20.59
,,,572,20.66
,,,572.1,20.66
,,,572.2,20.63
,,,572.3,20.64
,,,572.4,20.62
,,,572.5,20.64
,,,572.6,20.65
,,,572.7,20.68
,,,572.8,20.66
,,,572.9,20.65
,,,573,20.69
,,,573.1,20.66
,,,573.2,20.65
,,,573.3,20.65
,,,573.4,20.68
,,,573.5,20.65
,,,573.6,20.68
,,,573.7,20.65
,,,573.8,20.66
,,,573.9,20.67
,,,574,20.64
,,,574.1,20.68
,,,574.2,20.66
,,,574.3,20.63
,,,574.4,20.67
,,,574.5,20.64
,,,574.6,20.71
,,,574.7,20.73
,,,574.8,20.69
,,,574.9,20.66
,,,575,20.64
,,,575.1,20.67
,,,575.2,20.67
,,,575.3,20.69
,,,575.4,20.68
,,,575.5,20.67
,,,575.6,20.65
,,,575.7,20.65
,,,575.8,20.68
,,,575.9,20.7
,,,576,20.66
,,,576.1,20.63
,,,576.2,20.69
,,,576.3,20.67
,,,576.4,20.68
,,,576.5,20.68
,,,576.6,20.68
,,,576.7,20.66
,,,576.8,20.66
,,,576.9,20.66
,,,577,20.64
,,,577.1,20.6
,,,577.2,20.63
,,,577.3,20.66
,,,577.4,20.58
,,,577.5,20.6
,,,577.6,20.54
,,,577.7,20.56
,,,577.8,20.55
,,,577.9,20.6
,,,578,20.56
,,,578.1,20.6
,,,578.2,20.55
,,,578.3,20.62
,,,578.4,20.56
,,,578.5,20.55
,,,578.6,20.58
,,,578.7,20.6
,,,578.8,20.55
,,,578.9,20.56
,,,579,20.58
,,,579.1,20.62
,,,579.2,20.62
,,,579.3,20.58
,,,579.4,20.61
,,,579.5,20.6
,,,579.6,20.53
,,,579.7,20.52
,,,579.8,20.6
,,,579.9,20.57
,,,580,20.55
,,,580.1,20.56
,,,580.2,20.54
,,,580.3,20.58
,,,580.4,20.6
,,,580.5,20.57
,,,580.6,20.55
,,,580.7,20.55
,,,580.8,20.56
,,,580.9,20.56
,,,581,20.57
,,,581.1,20.58
,,,581.2,20.55
,,,581.3,20.55
,,,581.4,20.59
,,,581.5,20.55
,,,581.6,20.52
,,,581.7,20.52
,,,581.8,20.55
,,,581.9,20.6
,,,582,20.59
,,,582.1,20.6
,,,582.2,20.6
,,,582.3,20.6
,,,582.4,20.61
,,,582.5,20.58
,,,582.6,20.62
,,,582.7,20.6
,,,582.8,20.57
,,,582.9,20.57
,,,583,20.65
,,,583.1,20.64
,,,583.2,20.63
,,,583.3,20.62
,,,583.4,20.59
,,,583.5,20.62
,,,583.6,20.58
,,,583.7,20.63
,,,583.8,20.62
,,,583.9,20.62
,,,584,20.64
,,,584.1,20.6
,,,584.2,20.61
,,,584.3,20.57
,,,584.4,20.59
,,,584.5,20.62
,,,584.6,20.58
,,,584.7,20.59
,,,584.8,20.55
,,,584.9,20.54
,,,585,20.61
,,,585.1,20.57
,,,585.2,20.57
,,,585.3,20.56
,,,585.4,20.6
,,,585.5,20.62
,,,585.6,20.63
,,,585.7,20.62
,,,585.8,20.59
,,,585.9,20.58
,,,586,20.63
,,,586.1,20.62
,,,586.2,20.65
,,,586.3,20.66
,,,586.4,20.62
,,,586.5,20.6
,,,586.6,20.58
,,,586.7,20.58
,,,586.8,20.57
,,,586.9,20.57
,,,587,20.59
,,,587.1,20.59
,,,587.2,20.57
,,,587.3,20.56
,,,587.4,20.56
,,,587.5,20.55
,,,587.6,20.6
,,,587.7,20.6
,,,587.8,20.62
,,,587.9,20.55
,,,588,20.64
,,,588.1,20.65
,,,588.2,20.59
,,,588.3,20.58
,,,588.4,20.57
,,,588.5,20.61
,,,588.6,20.57
,,,588.7,20.56
,,,588.8,20.63
,,,588.9,20.63
,,,589,20.61
,,,589.1,20.58
,,,589.2,20.66
,,,589.3,20.6
,,,589.4,20.58
,,,589.5,20.61
,,,589.6,20.58
,,,589.7,20.59
,,,589.8,20.59
,,,589.9,20.6
,,,590,20.59
,,,590.1,20.6
,,,590.2,20.61
,,,590.3,20.6
,,,590.4,20.64
,,,590.5,20.61
,,,590.6,20.64
,,,590.7,20.64
,,,590.8,20.62
,,,590.9,20.58
,,,591,20.58
,,,591.1,20.57
,,,591.2,20.57
,,,591.3,20.6
,,,591.4,20.56
,,,591.5,20.59
,,,591.6,20.6
,,,591.7,20.65
,,,591.8,20.62
,,,591.9,20.63
,,,592,20.65
,,,592.1,20.66
,,,592.2,20.59
,,,592.3,20.58
,,,592.4,20.61
,,,592.5,20.63
,,,592.6,20.61
,,,592.7,20.58
,,,592.8,20.6
,,,592.9,20.6
,,,593,20.6
,,,593.1,20.56
,,,593.2,20.58
,,,593.3,20.62
,,,593.4,20.56
,,,593.5,20.57
,,,593.6,20.63
,,,593.7,20.57
,,,593.8,20.55
,,,593.9,20.62
,,,594,20.62
,,,594.1,20.64
,,,594.2,20.62
,,,594.3,20.61
,,,594.4,20.68
,,,594.5,20.63
,,,594.6,20.61
,,,594.7,20.59
,,,594.8,20.57
,,,594.9,20.54
,,,595,20.49
,,,595.1,20.54
,,,595.2,20.58
,,,595.3,20.57
,,,595.4,20.54
,,,595.5,20.61
,,,595.6,20.54
,,,595.7,20.53
,,,595.8,20.53
,,,595.9,20.54
,,,596,20.52
,,,596.1,20.51
,,,596.2,20.51
,,,596.3,20.48
,,,596.4,20.46
,,,596.5,20.47
,,,596.6,20.52
,,,596.7,20.54
,,,596.8,20.53
,,,596.9,20.51
,,,597,20.49
,,,597.1,20.49
,,,597.2,20.46
,,,597.3,20.47
,,,597.4,20.47
,,,597.5,20.51
,,,597.6,20.48
,,,597.7,20.49
,,,597.8,20.49
,,,597.9,20.48
,,,598,20.44
,,,598.1,20.42
,,,598.2,20.48
,,,598.3,20.5
,,,598.4,20.48
,,,598.5,20.47
,,,598.6,20.57
,,,598.7,20.55
,,,598.8,20.54
,,,598.9,20.51
,,,599,20.48
,,,599.1,20.47
,,,599.2,20.53
,,,599.3,20.56
,,,599.4,20.55
,,,599.5,20.6
,,,599.6,20.58
,,,599.7,20.55
,,,599.8,20.54
,,,599.9,20.58
,,,600,20.53
,,,600.1,20.54
,,,600.2,20.57
,,,600.3,20.54
,,,600.4,20.54
,,,600.5,20.55
,,,600.6,20.52
,,,600.7,20.62
,,,600.8,20.59
,,,600.9,20.57
,,,601,20.57
,,,601.1,20.61
,,,601.2,20.6
,,,601.3,20.61
,,,601.4,20.63
,,,601.5,20.6
,,,601.6,20.59
,,,601.7,20.61
,,,601.8,20.56
,,,601.9,20.53
,,,602,20.57
,,,602.1,20.55
,,,602.2,20.5
,,,602.3,20.52
,,,602.4,20.54
,,,602.5,20.49
,,,602.6,20.54
,,,602.7,20.51
,,,602.8,20.47
,,,602.9,20.5
,,,603,20.48
,,,603.1,20.51
,,,603.2,20.52
,,,603.3,20.53
,,,603.4,20.51
,,,603.5,20.51
,,,603.6,20.61
,,,603.7,20.57
,,,603.8,20.51
,,,603.9,20.53
,,,604,20.55
,,,604.1,20.55
,,,604.2,20.53
,,,604.3,20.56
,,,604.4,20.51
,,,604.5,20.56
,,,604.6,20.57
,,,604.7,20.59
,,,604.8,20.58
,,,604.9,20.54
,,,605,20.53
,,,605.1,20.54
,,,605.2,20.54
,,,605.3,20.51
,,,605.4,20.51
,,,605.5,20.53
,,,605.6,20.56
,,,605.7,20.55
,,,605.8,20.52
,,,605.9,20.56
,,,606,20.53
,,,606.1,20.57
,,,606.2,20.6
,,,606.3,20.59
,,,606.4,20.59
,,,606.5,20.59
,,,606.6,20.59
,,,606.7,20.58
,,,606.8,20.56
,,,606.9,20.6
,,,607,20.64
,,,607.1,20.6
,,,607.2,20.58
,,,607.3,20.57
,,,607.4,20.59
,,,607.5,20.57
,,,607.6,20.61
,,,607.7,20.62
,,,607.8,20.58
,,,607.9,20.58
,,,608,20.58
,,,608.1,20.58
,,,608.2,20.61
,,,608.3,20.58
,,,608.4,20.56
,,,608.5,20.53
,,,608.6,20.54
,,,608.7,20.53
,,,608.8,20.54
,,,608.9,20.54
,,,609,20.51
,,,609.1,20.57
,,,609.2,20.55
,,,609.3,20.59
,,,609.4,20.55
,,,609.5,20.55
,,,609.6,20.6
,,,609.7,20.54
,,,609.8,20.54
,,,609.9,20.5
,,,610,20.55
,,,610.1,20.55
,,,610.2,20.53
,,,610.3,20.54
,,,610.4,20.6
,,,610.5,20.57
,,,610.6,20.54
,,,610.7,20.61
,,,610.8,20.53
,,,610.9,20.52
,,,611,20.56
,,,611.1,20.57
,,,611.2,20.62
,,,611.3,20.6
,,,611.4,20.61
,,,611.5,20.6
,,,611.6,20.62
,,,611.7,20.63
,,,611.8,20.55
,,,611.9,20.53
,,,612,20.57
,,,612.1,20.53
,,,612.2,20.65
,,,612.3,20.65
,,,612.4,20.65
,,,612.5,20.67
,,,612.6,20.71
,,,612.7,20.64
,,,612.8,20.63
,,,612.9,20.6
,,,613,20.58
,,,613.1,20.62
,,,613.2,20.63
,,,613.3,20.61
,,,613.4,20.62
,,,613.5,20.63
,,,613.6,20.65
,,,613.7,20.6
,,,613.8,20.64
,,,613.9,20.6
,,,614,20.6
,,,614.1,20.65
,,,614.2,20.65
,,,614.3,20.59
,,,614.4,20.63
,,,614.5,20.65
,,,614.6,20.63
,,,614.7,20.68
,,,614.8,20.62
,,,614.9,20.67
,,,615,20.71
,,,615.1,20.71
,,,615.2,20.64
,,,615.3,20.66
,,,615.4,20.62
,,,615.5,20.64
,,,615.6,20.6
,,,615.7,20.6
,,,615.8,20.58
,,,615.9,20.64
,,,616,20.64
,,,616.1,20.64
,,,616.2,20.6
,,,616.3,20.58
,,,616.4,20.61
,,,616.5,20.6
,,,616.6,20.56
,,,616.7,20.6
,,,616.8,20.6
,,,616.9,20.64
,,,617,20.64
,,,617.1,20.61
,,,617.2,20.61
,,,617.3,20.61
,,,617.4,20.56
,,,617.5,20.56
,,,617.6,20.57
,,,617.7,20.53
,,,617.8,20.6
,,,617.9,20.56
,,,618,20.55
,,,618.1,20.56
,,,618.2,20.51
,,,618.3,20.5
,,,618.4,20.55
,,,618.5,20.59
,,,618.6,20.54
,,,618.7,20.52
,,,618.8,20.59
,,,618.9,20.55
,,,619,20.54
,,,619.1,20.54
,,,619.2,20.55
,,,619.3,20.54
,,,619.4,20.63
,,,619.5,20.58
,,,619.6,20.54
,,,619.7,20.54
,,,619.8,20.65
,,,619.9,20.64
,,,620,20.61
,,,620.1,20.6
,,,620.2,20.6
,,,620.3,20.63
,,,620.4,20.61
,,,620.5,20.62
,,,620.6,20.62
,,,620.7,20.65
,,,620.8,20.62
,,,620.9,20.62
,,,621,20.65
,,,621.1,20.6
,,,621.2,20.6
,,,621.3,20.61
,,,621.4,20.62
,,,621.5,20.63
,,,621.6,20.59
,,,621.7,20.62
,,,621.8,20.59
,,,621.9,20.65
,,,622,20.6
,,,622.1,20.62
,,,622.2,20.55
,,,622.3,20.54
,,,622.4,20.53
,,,622.5,20.57
,,,622.6,20.54
,,,622.7,20.54
,,,622.8,20.56
,,,622.9,20.59
,,,623,20.55
,,,623.1,20.6
,,,623.2,20.61
,,,623.3,20.61
,,,623.4,20.56
,,,623.5,20.55
,,,623.6,20.57
,,,623.7,20.58
,,,623.8,20.57
,,,623.9,20.54
,,,624,20.52
,,,624.1,20.51
,,,624.2,20.51
,,,624.3,20.56
,,,624.4,20.55
,,,624.5,20.57
,,,624.6,20.63
,,,624.7,20.56
,,,624.8,20.56
,,,624.9,20.59
,,,625,20.58
,,,625.1,20.56
,,,625.2,20.59
,,,625.3,20.58
,,,625.4,20.6
,,,625.5,20.61
,,,625.6,20.63
,,,625.7,20.6
,,,625.8,20.6
,,,625.9,20.63
,,,626,20.62
,,,626.1,20.6
,,,626.2,20.57
,,,626.3,20.57
,,,626.4,20.6
,,,626.5,20.65
,,,626.6,20.61
,,,626.7,20.61
,,,626.8,20.61
,,,626.9,20.55
,,,627,20.6
,,,627.1,20.6
,,,627.2,20.62
,,,627.3,20.65
,,,627.4,20.59
,,,627.5,20.56
,,,627.6,20.63
,,,627.7,20.59
,,,627.8,20.6
,,,627.9,20.59
,,,628,20.6
,,,628.1,20.6
,,,628.2,20.57
,,,628.3,20.57
,,,628.4,20.57
,,,628.5,20.57
,,,628.6,20.57
,,,628.7,20.57
,,,628.8,20.57
,,,628.9,20.57
,,,629,20.57
,,,629.1,20.57
,,,629.2,20.57
,,,629.3,20.57
,,,629.4,20.57
,,,629.5,20.57
,,,629.6,20.54
,,,629.7,20.51
,,,629.8,20.52
,,,629.9,20.54
,,,630,20.56
,,,630.1,20.52
,,,630.2,20.56
,,,630.3,20.56
,,,630.4,20.6
,,,630.5,20.59
,,,630.6,20.59
,,,630.7,20.57
,,,630.8,20.55
,,,630.9,20.63
,,,631,20.64
,,,631.1,20.59
,,,631.2,20.6
,,,631.3,20.56
,,,631.4,20.6
,,,631.5,20.55
,,,631.6,20.56
,,,631.7,20.59
,,,631.8,20.56
,,,631.9,20.53
,,,632,20.55
,,,632.1,20.54
,,,632.2,20.56
,,,632.3,20.59
,,,632.4,20.57
,,,632.5,20.63
,,,632.6,20.57
,,,632.7,20.53
,,,632.8,20.56
,,,632.9,20.54
,,,633,20.52
,,,633.1,20.52
,,,633.2,20.54
,,,633.3,20.53
,,,633.4,20.56
,,,633.5,20.6
,,,633.6,20.58
,,,633.7,20.54
,,,633.8,20.53
,,,633.9,20.58
,,,634,20.52
,,,634.1,20.53
,,,634.2,20.57
,,,634.3,20.57
,,,634.4,20.57
,,,634.5,20.55
,,,634.6,20.55
,,,634.7,20.54
,,,634.8,20.53
,,,634.9,20.52
,,,635,20.52
,,,635.1,20.52
,,,635.2,20.51
,,,635.3,20.59
,,,635.4,20.51
,,,635.5,20.47
,,,635.6,20.52
,,,635.7,20.47
,,,635.8,20.51
,,,635.9,20.49
,,,636,20.46
,,,636.1,20.52
,,,636.2,20.58
,,,636.3,20.53
,,,636.4,20.57
,,,636.5,20.59
,,,636.6,20.58
,,,636.7,20.56
,,,636.8,20.5
,,,636.9,20.54
,,,637,20.54
,,,637.1,20.58
,,,637.2,20.54
,,,637.3,20.52
,,,637.4,20.52
,,,637.5,20.5
,,,637.6,20.46
,,,637.7,20.48
,,,637.8,20.52
,,,637.9,20.52
,,,638,20.51
,,,638.1,20.58
